ticker,name,sector,sub_industry,index,first_seen,last_seen_in_index,status,dropped_on,security_type
TMS,Teamshares Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TMTS,Spartacus Acquisition Corp. II - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,S&P 500,2026-09-04,2026-09-25,active,,operating
TMUSI,"T-Mobile US, Inc. - 5.500% Senior Notes due June 2070",,,Nasdaq,2026-09-04,2026-09-25,active,,debt
TNC,Tennant Company,Industrials,Industrial Machinery & Supplies & Components,S&P 600,2026-09-04,2026-09-25,active,,operating
TNDM,Tandem Diabetes Care,Health Care,Health Care Equipment,S&P 600,2026-09-04,2026-09-25,active,,operating
TNET,"TriNet Group, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TNGX,"Tango Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TNK,Teekay Tankers Ltd.,,,NYSE,2026-09-04,2026-09-25,active,,operating
TNL,Travel + Leisure Co.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,2026-09-04,2026-09-25,active,,operating
TNON,"Tenon Medical, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TOL,Toll Brothers,Consumer Discretionary,Homebuilding,S&P 400,2026-09-04,2026-09-25,active,,operating
TONT,Graf Global Corp. Class A ordinary shares,,,NYSE American,2026-09-04,2026-09-25,active,,spac
TONX,TON Strategy Company - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TOON,"Kartoon Studios, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
TOP,TOP Financial Group Limited - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TOPP,Toppoint Holdings Inc. Common Stock,,,NYSE American,2026-09-04,2026-09-25,active,,operating
TOPS,"TOP Ships, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
TORO,Toro Corp. - Common stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TOST,"Toast, Inc.",Financials,Transaction & Payment Processing Services,S&P 400,2026-09-04,2026-09-25,active,,operating
TOVX,"Theriva Biologics, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
TOWN,Towne Bank - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TOYO,"TOYO Co., Ltd - Ordinary Shares",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TP,Ticketplus Ltd. Ordinary Shares,,,NYSE American,2026-09-04,2026-09-25,active,,operating
TPB,"Turning Point Brands, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TPC,Tutor Perini Corporation,Industrials,Construction & Engineering,S&P 600,2026-09-04,2026-09-25,active,,operating
TPCS,TechPrecision Corporation - Common stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TPET,Trio Petroleum Corp. Common Stock,,,NYSE American,2026-09-04,2026-09-25,active,,operating
TPG,TPG Inc. - Class A Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,S&P 500,2026-09-04,2026-09-25,active,,operating
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,2026-09-04,2026-09-25,active,,operating
TPTS,"Terra Property Trust, Inc. 7.00% Senior Secured Notes due 2029",,,NYSE,2026-09-04,2026-09-25,active,,debt
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,bdc
TR,"Tootsie Roll Industries, Inc.",Consumer Staples,Packaged Foods & Meats,S&P 600,2026-09-04,2026-09-25,active,,operating
TRAD,APEX Tech Acquisition Inc. Ordinary Shares,,,NYSE,2026-09-04,2026-09-25,active,,spac
TRAK,"ReposiTrak, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TRAX,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRBG,TurboGen Ltd. - Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRC,Tejon Ranch Co Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
TRDA,"Entrada Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TREE,"LendingTree, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TREO,Tactical Resources Corp. - Common Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TREX,Trex,Industrials,Building Products,S&P 400,2026-09-04,2026-09-25,active,,operating
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,S&P 500,2026-09-04,2026-09-25,active,,operating
TRGS,TRG Latin America Acquisitions Corp. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
TRI,Thomson Reuters Corp - Common Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRIN,Trinity Capital Inc. Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,bdc
TRIP,TripAdvisor,Communication Services,Interactive Media & Services,S&P 600,2026-09-04,2026-09-25,active,,operating
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
TRMB,Trimble Inc.,Information Technology,Application Software,S&P 500,2026-09-04,2026-09-25,active,,operating
TRMD,TORM plc - Class A Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRMK,Trustmark Corp.,Financials,Regional Banks,S&P 600,2026-09-04,2026-09-25,active,,operating
TRN,"Trinity Industries, Inc.",Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,2026-09-04,2026-09-25,active,,operating
TRNI,Trinity Capital Inc. 7.875% Notes Due 2029,,,NYSE,2026-09-04,2026-09-25,active,,debt
TRNO,Terreno Realty Corporation,Real Estate,Industrial REITs,S&P 600,2026-09-04,2026-09-25,active,,operating
TRNR,Interactive Strength Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRNS,"Transcat, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRNZ,Trinity Capital Inc. 7.875% Notes due 2029,,,NYSE,2026-09-04,2026-09-25,active,,debt
TRON,Tron Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TROO,"TROOPS, Inc.  - Ordinary Shares",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,S&P 500,2026-09-04,2026-09-25,active,,operating
TROX,Tronox Holdings plc Ordinary Shares (UK),,,NYSE,2026-09-04,2026-09-25,active,,operating
TRP,TC Energy Corporation Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
TRS,TriMas Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRSG,Tungray Technologies Inc - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRST,TrustCo Bank Corp NY,Financials,Regional Banks,S&P 600,2026-09-04,2026-09-25,active,,operating
TRT,Trio-Tech International - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRTX,"TPG RE Finance Trust, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TRU,TransUnion,Industrials,Research & Consulting Services,S&P 400,2026-09-04,2026-09-25,active,,operating
TRUP,Trupanion,Financials,Life & Health Insurance,S&P 600,2026-09-04,2026-09-25,active,,operating
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,S&P 500,2026-09-04,2026-09-25,active,,operating
TRVI,"Trevi Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TRX,TRX Gold Corporation Common Stock,,,NYSE American,2026-09-04,2026-09-25,active,,operating
TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TSBK,"Timberland Bancorp, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,S&P 500,2026-09-04,2026-09-25,active,,operating
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TSHA,"Taysha Gene Therapies, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TSI,"TCW Strategic Income Fund, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,cef
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,S&P 500,2026-09-04,2026-09-25,active,,operating
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,bdc
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,,,NYSE,2026-09-04,2026-09-25,active,,operating
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,S&P 500,2026-09-04,2026-09-25,active,,operating
TSQ,"Townsquare Media, Inc. Class A Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TSSI,"TSS, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TT,Trane Technologies,Industrials,Building Products,S&P 500,2026-09-04,2026-09-25,active,,operating
TTAM,Titan America SA Common Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
TTAN,"ServiceTitan, Inc. - Class A Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TTC,Toro,Industrials,Agricultural & Farm Machinery,S&P 400,2026-09-04,2026-09-25,active,,operating
TTD,"The Trade Desk, Inc. - Class A Common Stock",Communication Services,Advertising,Nasdaq,2026-09-04,2026-09-25,active,,operating
TTE,TotalEnergies SE Ordinary Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
TTEC,"TTEC Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TTEK,Tetra Tech,Industrials,Construction & Engineering,S&P 400,2026-09-04,2026-09-25,active,,operating
TTGT,"TechTarget, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TTI,"Tetra Technologies, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TTMI,TTM Technologies,Information Technology,Electronic Manufacturing Services,S&P 400,2026-09-04,2026-09-25,active,,operating
TTRX,Turn Therapeutics Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,S&P 500,2026-09-04,2026-09-25,active,,operating
TU,Telus Corporation Ordinary Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
TULP,"Bloomia Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TUSK,"Mammoth Energy Services, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TV,Grupo Televisa S.A.B. Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
TVAI,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
TVC,Tennessee Valley Authority Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,debt
TVE,Tennessee Valley Authority,,,NYSE,2026-09-04,2026-09-25,active,,debt
TVIV,Texas Ventures Acquisition IV Corp - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
TVRD,"Tvardi Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TVTX,"Travere Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TW,Tradeweb Markets Inc. - Class A Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TWAV,"TaoWeave, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TWFG,"TWFG, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TWG,Top Wealth Group Holding Limited - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TWI,"Titan International, Inc. (DE) Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
TWIN,"Twin Disc, Incorporated - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TWLO,Twilio,Information Technology,Systems Software,S&P 400,2026-09-04,2026-09-25,active,,operating
TWLV,Twelve Seas Investment Company III - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
TWN,"Taiwan Fund, Inc. (The) Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,cef
TWOD,Two Harbors Investments Corp 9.375% Senior Notes due 2030,,,NYSE,2026-09-04,2026-09-25,active,,debt
TWST,Twist Bioscience Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TXG,"10x Genomics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TXMD,"TherapeuticsMD, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TXN,Texas Instruments,Information Technology,Semiconductors,S&P 500,2026-09-04,2026-09-25,active,,operating
TXNM,TXNM Energy,Utilities,Electric Utilities,S&P 400,2026-09-04,2026-09-25,active,,operating
TXO,"TXO Partners, L.P. Common Units Representing Limited Partner Interests",,,NYSE,2026-09-04,2026-09-25,active,,lp
TXRH,Texas Roadhouse,Consumer Discretionary,Restaurants,S&P 400,2026-09-04,2026-09-25,active,,operating
TXT,Textron,Industrials,Aerospace & Defense,S&P 500,2026-09-04,2026-09-25,active,,operating
TY,Tri Continental Corporation Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,cef
TYG,Tortoise Energy Infrastructure Corporation Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,cef
TYGO,"Tigo Energy, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TYL,Tyler Technologies,Information Technology,Application Software,S&P 500,2026-09-04,2026-09-25,active,,operating
TYRA,"Tyra Biosciences, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
TZOO,Travelzoo - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
U,Unity Software Inc. Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UA,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,2026-09-04,2026-09-25,active,,operating
UAA,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,2026-09-04,2026-09-25,active,,operating
UAC,United Acquisition Corp. I Class A Ordinary Shares,,,NYSE American,2026-09-04,2026-09-25,active,,spac
UAL,United Airlines Holdings,Industrials,Passenger Airlines,S&P 500,2026-09-04,2026-09-25,active,,operating
UAMY,United States Antimony Corporation Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UAN,"CVR Partners, LP Common Units representing Limited Partner Interests",,,NYSE,2026-09-04,2026-09-25,active,,lp
UAVS,"AgEagle Aerial Systems, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
UBCP,"United Bancorp, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UBER,Uber,Industrials,Passenger Ground Transportation,S&P 500,2026-09-04,2026-09-25,active,,operating
UBS,UBS Group AG Registered Ordinary Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
UBSI,United Bankshares,Financials,Regional Banks,S&P 400,2026-09-04,2026-09-25,active,,operating
UCAR,U Power Limited - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UCB,"United Community Banks, Inc.",Financials,Regional Banks,S&P 600,2026-09-04,2026-09-25,active,,operating
UCTT,"Ultra Clean Holdings, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,2026-09-04,2026-09-25,active,,operating
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,S&P 500,2026-09-04,2026-09-25,active,,operating
UE,Urban Edge Properties,Real Estate,Retail REITs,S&P 600,2026-09-04,2026-09-25,active,,operating
UEC,Uranium Energy Corp. Common Stock,,,NYSE American,2026-09-04,2026-09-25,active,,operating
UEIC,Universal Electronics Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UFCS,"United Fire Group, Inc.",Financials,Property & Casualty Insurance,S&P 600,2026-09-04,2026-09-25,active,,operating
UFI,"Unifi, Inc. New Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
UFPI,UFP Industries,Industrials,Building Products,S&P 400,2026-09-04,2026-09-25,active,,operating
UFPT,"UFP Technologies, Inc.",Health Care,Health Care Equipment,S&P 600,2026-09-04,2026-09-25,active,,operating
UG,"United-Guardian, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UGI,UGI Corp,Utilities,Gas Utilities,S&P 400,2026-09-04,2026-09-25,active,,operating
UHAL,U-Haul Holding Company Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UHS,Universal Health Services,Health Care,Health Care Facilities,S&P 500,2026-09-04,2026-09-25,active,,operating
UHT,Universal Health Realty Income Trust Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UI,Ubiquiti Inc. Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UIS,Unisys Corporation New Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UK,Ucommune International Ltd  - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
ULBI,Ultralife Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
ULCC,"Frontier Group Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
ULH,"Universal Logistics Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
ULS,UL Solutions,Industrials,Research & Consulting Services,S&P 400,2026-09-04,2026-09-25,active,,operating
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,S&P 500,2026-09-04,2026-09-25,active,,operating
UMAC,"Unusual Machines, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
UMBF,UMB Financial Corp.,Financials,Regional Banks,S&P 400,2026-09-04,2026-09-25,active,,operating
UMC,United Microelectronics Corporation (NEW) Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UMH,"UMH Properties, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
UNB,"Union Bankshares, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UNCY,"Unicycive Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UNF,UniFirst Corporation,Industrials,Diversified Support Services,S&P 600,2026-09-04,2026-09-25,active,,operating
UNFI,United Natural Foods Inc,Consumer Staples,Food Retail,S&P 600,2026-09-04,2026-09-25,active,,operating
UNH,UnitedHealth Group,Health Care,Managed Health Care,S&P 500,2026-09-04,2026-09-25,active,,operating
UNIT,Uniti Group,Communication Services,Alternative Carriers,S&P 600,2026-09-04,2026-09-25,active,,operating
UNM,Unum,Financials,Life & Health Insurance,S&P 400,2026-09-04,2026-09-25,active,,operating
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,,,NYSE,2026-09-04,2026-09-25,active,,debt
UNP,Union Pacific Corporation,Industrials,Rail Transportation,S&P 500,2026-09-04,2026-09-25,active,,operating
UNTY,"Unity Bancorp, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UONE,"Urban One, Inc.  - Class A Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UONEK,"Urban One, Inc.  - Class D Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UP,Wheels Up Experience Inc. Class A Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
UPB,"Upstream Bio, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UPBD,"Upbound Group, Inc.",Consumer Discretionary,Computer & Electronics Retail,S&P 600,2026-09-04,2026-09-25,active,,operating
UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
UPS,United Parcel Service,Industrials,Air Freight & Logistics,S&P 500,2026-09-04,2026-09-25,active,,operating
UPST,"Upstart Holdings, Inc. - Common stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
