date,ticker,name,sector,sub_industry,index,price,change_pct,market_cap,pe,volume,analyst_count,benford_mad,earnings_consistency,earnings_date,edgar_updated,eps_growth_yoy,ev_ebitda,ev_revenue,fcf_growth_yoy,fcf_yield,gross_margin,gross_margin_trend,high52w_proximity,insider_buyer_count_90d,insider_cluster_max_30d,insider_cluster_score,insider_net_buy_90d,insider_ownership,insider_seller_count_90d,insider_tx_count_90d,insider_updated,inst_ownership,last_updated,neglect_score,net_debt_ebitda,news_count_7d,news_lm_avg,news_vader_avg,op_margin_stability,operating_margin,price_book,rel_strength_sp500,return_12_2,return_1m,return_52w,revenue_acceleration,revenue_growth_yoy,roe_ttm,volume_trend
2026-09-03,GIII,"G-III Apparel Group, Ltd.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,,,,,,,0.0087,0.54576,,2026-09-03,,,,,,,0.226379,,,,,,,,,,,,0.25,,15,0,0.029533,0.06331,,,,,,,0.008636,,,
2026-09-03,GKOS,Glaukos Corp.,Health Care,Health Care Equipment,S&P 600,,,,,,,0.0083,0.649078,,2026-09-03,,,,-3.530756,,,0.033428,,,,,,,,,,,,0.65,,7,0,0.139143,0.112462,,,,,,,0.083769,,,
2026-09-03,GNL,"Global Net Lease, Inc.",Real Estate,Diversified REITs,S&P 600,,,,,,,0.007,0.521492,,2026-09-03,,,,,,,,,,,,,,,,,,,0.8,,4,0.5,0.10525,0.24329,,,,,,,0.075155,,,
2026-09-03,GNW,"Genworth Financial, Inc.",Financials,Multi-line Insurance,S&P 600,,,,,,,0.0029,0.714004,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,0,0.096857,0.019067,,,,,,,0.063502,,,
2026-09-03,GO,Grocery Outlet,Consumer Staples,Food Retail,S&P 600,,,,,,,0.0072,0.222788,,2026-09-03,,,,-0.611036,,,-0.003309,,,,,,,,,,,,0.25,,15,-0.2,0.056933,0.056601,,,,,,,-0.025223,,,
2026-09-03,GOLF,Acushnet Company,Consumer Discretionary,Leisure Products,S&P 600,,,,,,,0.0062,0.774209,,2026-09-03,,,,-0.319647,,,,,,,,,,,,,,,0.25,,15,-0.133333,0.140267,,,,,,,,-0.014964,,,
2026-09-03,GPI,"Group 1 Automotive, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,,,,,,,0.0062,0.741534,,2026-09-03,,,,-0.162932,,,,,,,,,,,,,,,0.7,,6,-0.333333,0.061667,,,,,,,,0.068472,,,
2026-09-03,GPOR,Gulfport Energy Corporation,Energy,Oil & Gas Exploration & Production,S&P 600,,,,,,,0.005,0.467204,,2026-09-03,,,,,,,,,,,,,,,,,,,0.75,,5,-0.2,0.3434,0.226394,,,,,,,0.725014,,,
2026-09-03,GRBK,"Green Brick Partners, Inc.",Consumer Discretionary,Homebuilding,S&P 600,,,,,,,0.0043,0.877822,,2026-09-03,,,,,,,-0.015531,,,,,,,,,,,,0.7,,6,0,0.125833,,,,,,,,-0.038264,,,
2026-09-03,GSHD,"Goosehead Insurance, Inc.",Financials,Insurance Brokers,S&P 600,,,,,,,0.0107,0.697311,,2026-09-03,,,,,,,,,,,,,,,,,,,0.85,,3,-0.333333,0.271333,0.069997,,,,,,,-0.025521,,,
2026-09-03,GT,Goodyear Tire and Rubber Company,Consumer Discretionary,Tires & Rubber,S&P 600,,,1915367808,,,7,0.005,0.280963,2026-05-06,2026-09-03,0.346,8.436,0.528,-0.254002,0.0635,0.18455,,-0.444306,,,,,0.0399,,,,0.9737,2026-05-08,0.355556,6.525893,14,0.071429,0.391714,,0.01056,0.591907,-0.664654,-0.321336,-0.046988,-0.368324,0.039315,-0.087,-0.49976,-0.008452
2026-09-03,GTES,Gates Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0059,0.65173,,2026-09-03,,,,1.032573,,,,,,,,,,,,,,,0.25,,15,-0.266667,0.059,,,,,,,,-0.048683,,,
2026-09-03,GTM,ZoomInfo,Communication Services,Interactive Media & Services,S&P 600,,,,,,,0.0083,0.229836,,2026-09-03,,,,,,,-0.011285,,,,,,,,,,,,0.35,,13,-0.076923,0.102769,0.083933,,,,,,,-0.002656,,,
2026-09-03,GTY,Getty Realty Corp.,Real Estate,Retail REITs,S&P 600,,,,,,,0.0058,0.828788,,2026-09-03,,,,,,,,,,,,,,,,,,,0.7,,6,0.166667,0.159333,0.064811,,,,,,,0.003423,,,
2026-09-03,GVA,"Granite Construction, Inc.",Industrials,Construction & Engineering,S&P 600,,,,,,,0.0097,0.09369,,2026-09-03,,,,-0.223403,,,,,,,,,,,,,,,0.45,,11,-0.090909,-0.007273,,,,,,,,0.231979,,,
2026-09-03,HAFC,Hanmi Financial Corporation,Financials,Regional Banks,S&P 600,,,,,,,0.0063,0.828767,,2026-09-03,,,,,,,,,,,,,,,,,,,0.95,,1,0,0,0.03204,,,,,,,-0.034792,,,
2026-09-03,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Financials,Specialized Finance,S&P 600,,,,,,,0.006,0.447277,,2026-09-03,,,,,,,,,,,,,,,,,,,0.75,,5,0.2,0.3774,,,,,,,,0.128238,,,
2026-09-03,HAYW,"Hayward Holdings, Inc.",Industrials,Electrical Components & Equipment,S&P 600,,,,,,,0.0109,0.671376,,2026-09-03,,,,,,,0.005161,,,,,,,,,,,,0.45,,11,0,-0.123273,0.039712,,,,,,,0.041576,,,
2026-09-03,HCC,"Warrior Met Coal, Inc.",Materials,Steel,S&P 600,,,,,,,0.0105,0.558418,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0,0.134667,0.103226,,,,,,,0.184194,,,
2026-09-03,HCI,"HCI Group, Inc.",Financials,Property & Casualty Insurance,S&P 600,,,,,,,0.0039,0.740429,,2026-09-03,,,,2.766997,,,,,,,,,,,,,,,0.9,,2,0.5,0.17,,,,,,,,-0.010754,,,
2026-09-03,HCSG,"Healthcare Services Group, Inc.",Industrials,Environmental & Facilities Services,S&P 600,,,,,,,0.0069,0.389508,,2026-09-03,,,,,,,,,,,,,,,,,,,0.45,,11,0,0.108455,,,,,,,,-0.006876,,,
2026-09-03,HE,"Hawaiian Electric Industries, Inc.",Utilities,Electric Utilities,S&P 600,,,,,,,0.0083,0.256667,,2026-09-03,,,,1.023845,,,,,,,,,,,,,,,0.25,,15,-0.133333,0.1266,0.102249,,,,,,,0.255799,,,
2026-09-03,HFWA,Heritage Financial Corporation,Financials,Regional Banks,S&P 600,,,,,,,0.0034,0.784685,,2026-09-03,,,,0.183181,,,,,,,,,,,,,,,0.6,,8,-0.125,0.038125,,,,,,,,,,,
2026-09-03,HIW,Highwoods Properties,Real Estate,Office REITs,S&P 600,,,,,,,0.009,0.565042,,2026-09-03,,,,,,,,,,,,,,,,,,,0.8,,4,0,0.26,0.006005,,,,,,,0.080605,,,
2026-09-03,HLIT,Harmonic Inc.,Information Technology,Communications Equipment,S&P 600,,,,,,,0.0051,0.188897,,2026-09-03,,,,3.729549,,,0.065913,,,,,,,,,,,,0.75,,5,0,0.5216,0.108509,,,,,,,0.101729,,,
2026-09-03,HLX,"Helix Energy Solutions Group, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,,,,,,,0.0024,0.29456,,2026-09-03,,,,3.176974,,,,,,,,,,,,,,,0.25,,15,0.066667,0.341,,,,,,,,-0.161967,,,
2026-09-03,HMN,Horace Mann Educators Corporation,Financials,Multi-line Insurance,S&P 600,,,,,,,0.0064,0.699034,,2026-09-03,,,,,,,,,,,,,,,,,,,0.35,,13,0.384615,0.339923,,,,,,,,0.046261,,,
2026-09-03,HNI,HNI Corporation,Industrials,Office Services & Supplies,S&P 600,,,,,,,0.0101,0.535437,,2026-09-03,,,,,,,0.010533,,,,,,,,,,,,0.65,,7,0,0.187429,0.040852,,,,,,,-0.039417,,,
2026-09-03,HOPE,"Hope Bancorp, Inc.",Financials,Regional Banks,S&P 600,,,,,,,0.0078,0.549262,,2026-09-03,,,,-0.640772,,,,,,,,,,,,,,,0.25,,15,0,0.100333,,,,,,,,,,,
2026-09-03,HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,S&P 600,,,,,,,0.0075,0.023279,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.266667,0.111933,0.111316,,,,,,,0.076527,,,
2026-09-03,HRMY,"Harmony Biosciences Holdings, Inc.",Health Care,Biotechnology,S&P 600,,,,,,,0.0123,0.718423,,2026-09-03,,,,,,,-0.051579,,,,,,,,,,,,0.75,,5,0,0.402,0.075949,,,,,,,0.137277,,,
2026-09-03,HSTM,"HealthStream, Inc.",Health Care,Health Care Technology,S&P 600,,,,,,,0.0065,0.862428,,2026-09-03,,,,0.960003,,,,,,,,,,,,,,,0.9,,2,0,0,0.014519,,,,,,,0.020462,,,
2026-09-03,HTH,Hilltop Holdings Inc.,Financials,Regional Banks,S&P 600,,,,,,,0.0073,0.804861,,2026-09-03,,,,-1.414905,,,,,,,,,,,,,,,0.35,,13,-0.076923,0.167538,,,,,,,,-0.075434,,,
2026-09-03,HTLD,"Heartland Express, Inc.",Industrials,Cargo Ground Transportation,S&P 600,,,,,,,0.0137,0.469579,,2026-09-03,,,,0.422359,,,,,,,,,,,,,,,0.9,,2,0,-0.1805,0.047113,,,,,,,0.071896,,,
2026-09-03,HTO,H2O America,Utilities,Water Utilities,S&P 600,,,,,,,0.0081,0.702396,,2026-09-03,,,,,,,,,,,,,,,,,,,0.9,,2,0,0.191,0.030204,,,,,,,0.024828,,,
2026-09-03,HUBG,"Hub Group, Inc.",Industrials,Air Freight & Logistics,S&P 600,,,,,,,0.0112,0.832115,,2026-09-03,,,,0.185087,,,,,,,,,,,,,,,0.25,,15,0.133333,0.095333,0.007457,,,,,,,0.028862,,,
2026-09-03,HWKN,"Hawkins, Inc.",Materials,Commodity Chemicals,S&P 600,,,,,,,0.0061,0.78303,,2026-09-03,,,,1.08865,,,-0.0123,,,,,,,,,,,,0.3,,14,0,0.096571,0.023561,,,,,,,-0.002631,,,
2026-09-03,HZO,"MarineMax, Inc.",Consumer Discretionary,Specialty Stores,S&P 600,,,,,,,0.0045,0.027261,,2026-09-03,,,,-2.335786,,,0.053006,,,,,,,,,,,,0.7,,6,0.166667,0.181333,0.044063,,,,,,,0.094999,,,
2026-09-03,IART,Integra Lifesciences Holdings,Health Care,Health Care Equipment,S&P 600,,,,,,,0.0032,0.300168,,2026-09-03,,,,-1.282137,,,,,,,,,,,,,,,0.95,,1,-1,0,,,,,,,,0.266779,,,
2026-09-03,IBP,"Installed Building Products, Inc.",Consumer Discretionary,Homebuilding,S&P 600,,,,,,,0.0055,0.82517,,2026-09-03,,,,1.85615,,,-0.008977,,,,,,,,,,,,0.7,,6,0.166667,0.108167,0.016391,,,,,,,0.058502,,,
2026-09-03,ICHR,"Ichor Holdings, Ltd.",Information Technology,Semiconductor Materials & Equipment,S&P 600,,,,,,,0.0074,0.504383,,2026-09-03,,,,0.674959,,,0.02582,,,,,,,,,,,,0.45,,11,0.090909,0.147545,0.029095,,,,,,,0.179347,,,
2026-09-03,ICUI,ICU Medical,Health Care,Health Care Supplies,S&P 600,,,,,,,0.004,0.122228,,2026-09-03,,,,2.505712,,,0.046986,,,,,,,,,,,,0.55,,9,0.111111,0.240222,0.02301,,,,,,,0.128296,,,
2026-09-03,IIPR,"Innovative Industrial Properties, Inc.",Real Estate,Industrial REITs,S&P 600,,,,,,,0.0096,0.848879,,2026-09-03,,,,,,,,,,,,,,,,,,,0.6,,8,0.75,0.46675,0.063582,,,,,,,0.04475,,,
2026-09-03,INDB,Independent Bank Corp.,Financials,Regional Banks,S&P 600,,,,,,,0.0046,0.795298,,2026-09-03,,,,0.44149,,,,,,,,,,,,,,,0.55,,9,0,0.144111,,,,,,,,,,,
2026-09-03,INDV,Indivior,Health Care,Pharmaceuticals,S&P 600,,,,,,,0.0156,0.396299,,2026-09-03,,,,,,,0.029328,,,,,,,,,,,,0.55,,9,0,0.207556,0.249167,,,,,,,-0.055968,,,
2026-09-03,INSP,"Inspire Medical Systems, Inc.",Health Care,Health Care Equipment,S&P 600,,,,,,,0.0099,0.173066,,2026-09-03,,,,0.616421,,,,,,,,,,,,,,,0.85,,3,-0.333333,0.720667,,,,,,,,-0.014976,,,
2026-09-03,INSW,"International Seaways, Inc.",Energy,Oil & Gas Storage & Transportation,S&P 600,,,,,,,0.0087,0.610549,,2026-09-03,,,,,,,,,,,,,,,,,,,0.65,,7,-0.142857,-0.048571,0.174514,,,,,,,0.613756,,,
2026-09-03,INVA,"Innoviva, Inc.",Health Care,Pharmaceuticals,S&P 600,,,,,,,0.0029,0.247299,,2026-09-03,,,,-0.560352,,,,,,,,,,,,,,,0.85,,3,-0.333333,0.091,,,,,,,,-0.148034,,,
2026-09-03,INVX,"Innovex International, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,,,,,,,0.0051,0.444322,,2026-09-03,,,,-1.561136,,,,,,,,,,,,,,,0.9,,2,0.5,0.5795,0.068359,,,,,,,0.129142,,,
2026-09-03,IOSP,"Innospec, Inc.",Materials,Specialty Chemicals,S&P 600,,,,,,,0.0051,0.792016,,2026-09-03,,,,,,,0.00125,,,,,,,,,,,,0.8,,4,0,0.101,0.027056,,,,,,,0.089449,,,
2026-09-03,IPAR,"Inter Parfums, Inc.",Consumer Staples,Household Products,S&P 600,,,,,,,0.0059,0.783798,,2026-09-03,,,,-0.535065,,,-0.006643,,,,,,,,,,,,0.85,,3,0.333333,0.098667,0.034307,,,,,,,0.003361,,,
2026-09-03,IRDM,Iridium Communications,Communication Services,Alternative Carriers,S&P 600,,,,,,,0.0063,0.747033,,2026-09-03,,,,0.308918,,,,,,,,,,,,,,,0.5,,10,0,0.2291,,,,,,,,,,,
2026-09-03,ITGR,Integer Holdings Corporation,Health Care,Health Care Equipment,S&P 600,,,,,,,0.0058,0.547776,,2026-09-03,,,,-1.306039,,,-0.027695,,,,,,,,,,,,0.7,,6,-0.166667,0.021333,0.022632,,,,,,,-0.030992,,,
2026-09-03,ITRI,"Itron, Inc.",Information Technology,Electronic Equipment & Instruments,S&P 600,,,,,,,0.0023,0.869744,,2026-09-03,,,,1.891754,,,0.04119,,,,,,,,,,,,0.75,,5,0.0666,0.2124,0.012089,,,,,,,-0.039065,,,
2026-09-03,IVT,InvenTrust Properties,Real Estate,Retail REITs,S&P 600,,,,,,,0.0066,0.32812,,2026-09-03,,,,,,,,,,,,,,,,,,,0.75,,5,0,0.0818,0.419303,,,,,,,0.006734,,,
2026-09-03,JBGS,JBG Smith,Real Estate,Office REITs,S&P 600,,,,,,,0.0097,0.656936,,2026-09-03,,,,,,,,,,,,,,,,,,,0.9,,2,0,0.255,,,,,,,,-0.034409,,,
2026-09-03,JBLU,JetBlue,Industrials,Passenger Airlines,S&P 600,,,,,,,0.0052,0.493803,,2026-09-03,,,,-1.225681,,,,,,,,,,,,,,,0.25,,15,0,0.0632,0.102543,,,,,,,0.098008,,,
2026-09-03,JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Staples,Packaged Foods & Meats,S&P 600,,,,,,,0.0071,0.849244,,2026-09-03,,,,0.113105,,,-0.023399,,,,,,,,,,,,0.85,,3,-0.333333,0.154333,0.015245,,,,,,,0.03446,,,
2026-09-03,JBTM,JBT Marel Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0041,0.166609,,2026-09-03,,,,1.057756,,,0.153923,,,,,,,,,,,,0.85,,3,0.333333,0.456667,,,,,,,,0.182331,,,
2026-09-03,JJSF,J&J Snack Foods Corp.,Consumer Staples,Packaged Foods & Meats,S&P 600,,,,,,,0.0038,0.514432,,2026-09-03,,,,,,,,,,,,,,,,,,,0.9,,2,0,0,,,,,,,,0.060943,,,
2026-09-03,JOE,St. Joe Company,Real Estate,Real Estate Development,S&P 600,,,,,,,0.0072,0.704705,,2026-09-03,,,,3.161654,,,0.033179,,,,,,,,,,,,0.25,,15,0,-0.153133,0.064795,,,,,,,0.178994,,,
2026-09-03,JXN,"Jackson Financial, Inc.",Financials,Life & Health Insurance,S&P 600,,,,,,,0.0035,0.219026,,2026-09-03,,,,,,,,,,,,,,,,,,,0.5,,10,0.1,0.07,,,,,,,,0.106257,,,
2026-09-03,KAI,Kadant Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0054,0.899094,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.266667,-0.125667,0.012656,,,,,,,0.048866,,,
2026-09-03,KALU,Kaiser Aluminum Corporation,Materials,Aluminum,S&P 600,,,,,,,0.0048,0.568767,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,-0.083333,0.153333,,,,,,,,-0.052564,,,
2026-09-03,KFY,Korn/Ferry International,Industrials,Human Resource & Employment Services,S&P 600,,,,,,,0.007,0.714599,,2026-09-03,,,,-0.65578,,,,,,,,,,,,,,,0.55,,9,-0.111111,0.447,,,,,,,,0.071254,,,
2026-09-03,KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,,,,,,,0.01,0.477498,,2026-09-03,,,,,,,0.026528,,,,,,,,,,,,0.3,,14,-0.023786,0.125929,0.047946,,,,,,,-0.048458,,,
2026-09-03,KLIC,"Kulicke and Soffa Industries, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,,,,,,,0.005,0.037684,,2026-09-03,,,,-0.745666,,,0.011485,,,,,,,,,,,,0.4,,12,0.166667,0.119333,0.352751,,,,,,,0.728491,,,
2026-09-03,KMPR,Kemper Corporation,Financials,Multi-line Insurance,S&P 600,,,,,,,0.0067,0.083516,,2026-09-03,,,,0.246463,,,,,,,,,,,,,,,0.5,,10,-0.1,-0.1302,0.06594,,,,,,,-0.036517,,,
2026-09-03,KMT,Kennametal,Industrials,Industrial Machinery & Supplies & Components,S&P 600,,,,,,,0.0056,0.693861,,2026-09-03,,,,0.721707,,,0.029493,,,,,,,,,,,,0.25,,15,-0.066667,0.1496,0.022979,,,,,,,0.119827,,,
2026-09-03,KMX,"CarMax, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,,,,,,,0.0049,0.72762,,2026-09-03,,,,-1.329473,,,-0.011793,,,,,,,,,,,,0.35,,13,-0.153846,0.139846,,,,,,,,0.130882,,,
2026-09-03,KN,Knowles Corporation,Information Technology,Electronic Components,S&P 600,,,,,,,0.0077,0.225027,,2026-09-03,,,,3.492958,,,0.035099,,,,,,,,,,,,0.25,,15,-0.333333,0.148333,0.042502,,,,,,,0.085111,,,
2026-09-03,KNTK,"Kinetik Holdings, Inc.",Energy,Oil & Gas Storage & Transportation,S&P 600,,,,,,,0.0097,0.508213,,2026-09-03,,,,4.273096,,,,,,,,,,,,,,,0.55,,9,0,0.098667,,,,,,,,-0.265789,,,
2026-09-03,KOP,"Koppers Holdings, Inc.",Materials,Commodity Chemicals,S&P 600,,,,,,,0.0043,0.115726,,2026-09-03,,,,0.273339,,,,,,,,,,,,,,,0.75,,5,-0.2,-0.1348,0.133023,,,,,,,0.032938,,,
2026-09-03,KRMN,Karman Holdings,Industrials,Aerospace & Defense,S&P 600,,,,,,,0.0095,0.487393,,2026-09-03,,,,,,,0.021175,,,,,,,,,,,,0.4,,12,-0.25,0.066167,0.034361,,,,,,,0.071595,,,
2026-09-03,KSS,Kohl's Corp.,Consumer Discretionary,Broadline Retail,S&P 600,,,,,,,0.0115,0.387102,,2026-09-03,,,,-0.172363,,,,,,,,,,,,,,,0.35,,13,-0.076923,0.016385,,,,,,,,-0.026461,,,
2026-09-03,KTB,Kontoor Brands,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,,,,,,,0.0087,0.784407,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0,0.2208,0.029599,,,,,,,-0.263877,,,
2026-09-03,KWR,Quaker Chemical Corporation,Materials,Specialty Chemicals,S&P 600,,,,,,,0.0033,0.329154,,2026-09-03,,,,2.701768,,,3.9e-05,,,,,,,,,,,,0.95,,1,0,0,0.070546,,,,,,,0.016862,,,
2026-09-03,LAUR,"Laureate Education, Inc.",Consumer Discretionary,Education Services,S&P 600,,,,,,,0.0054,0.461497,,2026-09-03,,,,2.936653,,,,,,,,,,,,,,,0.35,,13,0.153846,0.208538,,,,,,,,0.080559,,,
2026-09-03,LAZ,Lazard,Financials,Diversified Capital Markets,S&P 600,,,,,,,0.0088,0.666986,,2026-09-03,,,,-0.393153,,,,,,,,,,,,,,,0.5,,10,-0.2,0.1325,0.054871,,,,,,,0.210127,,,
2026-09-03,LBRT,"Liberty Energy, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,,,,,,,0.0085,0.67092,,2026-09-03,,,,0.961849,,,,,,,,,,,,,,,0.6,,8,0.125,0.715625,0.045801,,,,,,,0.095386,,,
2026-09-03,LCII,LCI Industries,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,,,,,,,0.007,0.815651,,2026-09-03,,,,-0.775567,,,0.067016,,,,,,,,,,,,0.7,,6,0,0.131667,0.012882,,,,,,,-0.16812,,,
2026-09-03,LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,S&P 600,,,,,,,0.0044,0.125869,,2026-09-03,,,,-1.101754,,,-0.02135,,,,,,,,,,,,0.25,,15,-0.466667,-0.352867,,,,,,,,-0.063758,,,
2026-09-03,LEU,Centrus Energy Corp.,Energy,Coal & Consumable Fuels,S&P 600,,,,,,,0.0044,0.47456,,2026-09-03,,,,0.581944,,,,,,,,,,,,,,,0.55,,9,0.111111,0.249778,,,,,,,,-0.217522,,,
2026-09-03,LFST,Lifestance Health,Health Care,Health Care Services,S&P 600,,,,,,,0.0171,,,2026-09-03,,,,,,,,,,,,,,,,,,,0.45,,11,0.181818,0.215273,0.041959,,,,,,,0.04901,,,
2026-09-03,LGIH,LGI Homes,Consumer Discretionary,Homebuilding,S&P 600,,,,,,,0.0031,0.559692,,2026-09-03,,,,,,,,,,,,,,,,,,,0.75,,5,0,0.0924,0.049294,,,,,,,0.147111,,,
2026-09-03,LIF,Life360,Information Technology,Application Software,S&P 600,,,,,,,0.0087,0.182606,,2026-09-03,,,,,,,0.013965,,,,,,,,,,,,0.3,,14,0,0.156286,0.041826,,,,,,,-0.003488,,,
2026-09-03,LGND,"Ligand Pharmaceuticals, Inc.",Health Care,Biotechnology,S&P 600,,,,,,,0.003,0.23443,,2026-09-03,,,,-0.156464,,,,,,,,,,,,,,,0.85,,3,0,0,,,,,,,,0.375001,,,
2026-09-03,LKFN,Lakeland Financial,Financials,Regional Banks,S&P 600,,,,,,,0.0071,0.898697,,2026-09-03,,,,-0.014591,,,,,,,,,,,,,,,0.95,,1,0,0.421,,,,,,,,,,,
2026-09-03,LKQ,LKQ Corporation,Consumer Discretionary,Distributors,S&P 600,,,,,,,0.0042,0.895969,,2026-09-03,,,,,,,0.001622,,,,,,,,,,,,0.5,,10,0,0.1776,0.008838,,,,,,,-0.07257,,,
2026-09-03,LMAT,LeMaitre Vascular,Health Care,Health Care Equipment,S&P 600,,,,,,,0.0066,0.834613,,2026-09-03,,,,,,,0.028241,,,,,,,,,,,,0.6,,8,0,0.16275,0.034473,,,,,,,0.041834,,,
2026-09-03,LNC,Lincoln Financial,Financials,Multi-line Insurance,S&P 600,,,,,,,0.004,0.326564,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,-0.083333,0.255167,,,,,,,,-0.007957,,,
2026-09-03,LNN,Lindsay Corporation,Materials,Agricultural & Farm Machinery,S&P 600,,,,,,,0.0077,0.830059,,2026-09-03,,,,1.327789,,,-0.018892,,,,,,,,,,,,0.25,,15,-0.4,-0.124267,0.024428,,,,,,,0.105554,,,
2026-09-03,LPG,Dorian LPG Ltd.,Energy,Oil & Gas Storage & Transportation,S&P 600,,,,,,,0.0113,0.561548,,2026-09-03,,,,3.391935,,,,,,,,,,,,,,,0.25,,15,0.2,0.1064,0.191214,,,,,,,0.743936,,,
2026-09-03,LQDA,Liquidia Corporation,Health Care,Pharmaceuticals,S&P 600,,,,,,,0.0098,0.155563,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,0,0.11175,,,,,,,,,,,
2026-09-03,LQDT,"Liquidity Services, Inc.",Industrials,Diversified Support Services,S&P 600,,,,,,,0.0063,0.845908,,2026-09-03,,,,-0.568994,,,0.035803,,,,,,,,,,,,0.65,,7,-0.142857,0.294286,0.015341,,,,,,,0.043503,,,
2026-09-03,LRN,"Stride, Inc.",Consumer Discretionary,Education Services,S&P 600,,,,,,,0.0056,0.802403,,2026-09-03,,,,-0.600283,,,,,,,,,,,,,,,0.35,,13,0.076923,0.160308,,,,,,,,0.063969,,,
2026-09-03,LTC,"LTC Properties, Inc.",Real Estate,Health Care REITs,S&P 600,,,,,,,0.0068,0.540518,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,-0.133333,0.105,0.211771,,,,,,,-0.304847,,,
2026-09-03,LTH,"Life Time Group Holdings, Inc.",Consumer Discretionary,Leisure Facilities,S&P 600,,,,,,,0.008,0.742916,,2026-09-03,,,,,,,,,,,,,,,,,,,0.5,,10,0,0.1648,0.018081,,,,,,,0.020196,,,
2026-09-03,LUMN,Lumen Technologies,Communication Services,Alternative Carriers,S&P 600,,,,,,,0.0071,0.485525,,2026-09-03,,,,,,,,,,,,,,,,,,,0.5,,10,-0.1,0.1323,0.104563,,,,,,,-0.003882,,,
2026-09-03,LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,S&P 600,,,,,,,0.0058,0.579273,,2026-09-03,,,,-0.31947,,,,,,,,,,,,,,,0.45,,11,-0.090909,0.270727,,,,,,,,,,,
2026-09-03,LXP,Lexington Realty Trust,Real Estate,Diversified REITs,S&P 600,,,,,,,0.0073,0.404271,,2026-09-03,,,,,,,,,,,,,,,,,,,0.7,,6,0.166667,0.441333,,,,,,,,-0.04837,,,
2026-09-03,LYFT,"Lyft, Inc.",Industrials,Passenger Ground Transportation,S&P 600,,,,,,,0.0059,0.345913,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,0,0.2055,0.023657,,,,,,,0.022655,,,
2026-09-03,LZ,"LegalZoom.com, Inc.",Industrials,Research & Consulting Services,S&P 600,,,,,,,0.0089,0.59073,,2026-09-03,,,,,,,0.031728,,,,,,,,,,,,0.25,,15,0,0.153933,0.031939,,,,,,,-0.062886,,,
2026-09-03,LZB,"La-Z-Boy, Inc.",Consumer Discretionary,Home Furnishings,S&P 600,,,,,,,0.0037,0.68882,,2026-09-03,,,,-0.420737,,,,,,,,,,,,,,,0.35,,13,-0.076923,0.049,,,,,,,,-0.327571,,,
2026-09-03,MAC,Macerich,Real Estate,Retail REITs,S&P 600,,,,,,,0.0058,0.17649,,2026-09-03,,,,,,,,,,,,,,,,,,,0.25,,15,0.066667,0.078,,,,,,,,0.030495,,,
2026-09-03,MAN,ManpowerGroup,Industrials,Human Resource & Employment Services,S&P 600,,,,,,,0.009,0.307188,,2026-09-03,,,,-1.195397,,,-0.008437,,,,,,,,,,,,0.25,,15,-0.2,-0.479933,0.008839,,,,,,,-0.027274,,,
2026-09-03,MARA,"MARA Holdings, Inc.",Information Technology,Internet Services & Infrastructure,S&P 600,,,,,,,0.005,0.217295,,2026-09-03,,,,,,,,,,,,,,,,,,,0.4,,12,0.166667,0.068583,0.689178,,,,,,,-0.083096,,,
2026-09-03,MATW,Matthews International Corporation,Consumer Discretionary,Specialized Consumer Services,S&P 600,,,,,,,0.0054,0.071383,,2026-09-03,,,,,,,0.009414,,,,,,,,,,,,0.9,,2,0,0,0.12609,,,,,,,0.099382,,,
